"","GeoID","County_State","State","P_Obesity","MedianIncE","P_HS","P_FastFood","P_Doctor","Obesity_Prob"
"1940",42117,"Tioga County, Pennsylvania","PA",36.1,51324,91.72,29.82,82.8,"Lower Severity"
"1941",44005,"Newport County, Rhode Island","RI",27.8,79454,94.77,33.87,86.9,"Lower Severity"
"1942",44007,"Providence County, Rhode Island","RI",32.3,58974,86.29,37.76,84.2,"Lower Severity"
"1943",44001,"Bristol County, Rhode Island","RI",26.5,83092,93.27,30.91,87,"Lower Severity"
"1944",45003,"Aiken County, South Carolina","SC",37.3,51399,89.57,52.19,79.1,"Higher Severity"
"1945",45005,"Allendale County, South Carolina","SC",46.5,27185,78.87,50,73.8,"Higher Severity"
"1946",45037,"Edgefield County, South Carolina","SC",38.5,49127,83,31.58,77.2,"Higher Severity"
"1947",45023,"Chester County, South Carolina","SC",38.6,42442,85.19,45.95,79.3,"Higher Severity"
"1948",45029,"Colleton County, South Carolina","SC",36,36324,86.18,50,79.3,"Lower Severity"
"1949",45067,"Marion County, South Carolina","SC",43.3,32063,84.52,60.98,76.8,"Higher Severity"
"1950",45063,"Lexington County, South Carolina","SC",31.7,61173,91.25,46.08,78.9,"Lower Severity"
"1951",45073,"Oconee County, South Carolina","SC",31.7,49134,86.95,44.23,81.4,"Lower Severity"
"1952",45015,"Berkeley County, South Carolina","SC",35.5,63309,90.08,49.8,76.9,"Lower Severity"
"1953",45019,"Charleston County, South Carolina","SC",30.3,64022,92.94,34.52,77.4,"Lower Severity"
"1954",45043,"Georgetown County, South Carolina","SC",37.7,48456,90.85,27.14,81.3,"Higher Severity"
"1955",45069,"Marlboro County, South Carolina","SC",41.8,33586,80.39,57.14,76.2,"Higher Severity"
"1956",45007,"Anderson County, South Carolina","SC",37.5,50865,87.16,46.83,79.4,"Higher Severity"
"1957",45025,"Chesterfield County, South Carolina","SC",40.2,41505,81.38,44.23,75.9,"Higher Severity"
"1958",45047,"Greenwood County, South Carolina","SC",38.5,42336,86.89,52.59,78.4,"Higher Severity"
"1959",45051,"Horry County, South Carolina","SC",32.1,50704,91.58,32.36,79.5,"Lower Severity"
"1960",45055,"Kershaw County, South Carolina","SC",36.6,51479,88.9,47.3,78.4,"Higher Severity"
"1961",45075,"Orangeburg County, South Carolina","SC",40,37955,84.27,56.93,77.9,"Higher Severity"
"1962",45083,"Spartanburg County, South Carolina","SC",36.1,52332,87.83,46.91,79,"Lower Severity"
"1963",45009,"Bamberg County, South Carolina","SC",40.1,31422,77.31,70,75.6,"Higher Severity"
"1964",45013,"Beaufort County, South Carolina","SC",27.1,68377,93.64,28.01,78.3,"Lower Severity"
"1965",45017,"Calhoun County, South Carolina","SC",37.6,46339,86.53,55.56,79.2,"Higher Severity"
"1966",45033,"Dillon County, South Carolina","SC",44.2,30812,78.33,60.53,78.1,"Higher Severity"
"1967",45081,"Saluda County, South Carolina","SC",38.9,45714,83.18,53.85,78,"Higher Severity"
"1968",45079,"Richland County, South Carolina","SC",32.4,54767,92.2,49.14,76,"Lower Severity"
"1969",45039,"Fairfield County, South Carolina","SC",42.8,38213,84.09,41.18,80.7,"Higher Severity"
"1970",45049,"Hampton County, South Carolina","SC",45.4,33429,80.92,70.83,74.5,"Higher Severity"
"1971",45045,"Greenville County, South Carolina","SC",33.2,60351,90.1,42.77,78.5,"Lower Severity"
"1972",45057,"Lancaster County, South Carolina","SC",35.2,58849,89.06,50,78.8,"Lower Severity"
"1973",45035,"Dorchester County, South Carolina","SC",39,63080,90.61,47.24,78.2,"Higher Severity"
"1974",45041,"Florence County, South Carolina","SC",35.6,47058,87.29,48.58,78.5,"Lower Severity"
"1975",45059,"Laurens County, South Carolina","SC",39.5,43304,82.69,53.62,80.1,"Higher Severity"
"1976",45065,"McCormick County, South Carolina","SC",40,43633,85.16,50,78.5,"Higher Severity"
"1977",45077,"Pickens County, South Carolina","SC",30.1,49573,87.05,47.77,77.9,"Lower Severity"
"1978",45087,"Union County, South Carolina","SC",37.9,41186,81.57,50,80.2,"Higher Severity"
"1979",45089,"Williamsburg County, South Carolina","SC",46,32485,82.91,35.71,75.5,"Higher Severity"
"1980",46003,"Aurora County, South Dakota","SD",31.9,64083,91.3,50,75.3,"Lower Severity"
"1981",46051,"Grant County, South Dakota","SD",32.1,58158,91.67,40,74.9,"Lower Severity"
"1982",46123,"Tripp County, South Dakota","SD",34.6,57720,89.82,38.46,74.2,"Lower Severity"
"1983",46011,"Brookings County, South Dakota","SD",28.6,58136,96.2,43.4,68.3,"Lower Severity"
"1984",46033,"Custer County, South Dakota","SD",32,58522,93.65,22.22,77.2,"Lower Severity"
"1985",46067,"Hutchinson County, South Dakota","SD",31.8,57089,91.97,33.33,76.9,"Lower Severity"
"1986",46129,"Walworth County, South Dakota","SD",31,55583,91.19,57.14,75.4,"Lower Severity"
"1987",46037,"Day County, South Dakota","SD",35.8,46679,91.51,30.77,75.8,"Lower Severity"
"1988",46083,"Lincoln County, South Dakota","SD",30.3,82473,96.01,47.37,72.5,"Lower Severity"
"1989",46079,"Lake County, South Dakota","SD",29.1,61846,93.33,32,72.3,"Lower Severity"
"1990",46081,"Lawrence County, South Dakota","SD",28.8,52641,94.98,35.38,75.1,"Lower Severity"
"1991",46029,"Codington County, South Dakota","SD",34.5,56376,91.83,34.48,74.8,"Lower Severity"
"1992",46019,"Butte County, South Dakota","SD",33.6,46508,89.4,28.57,73.5,"Lower Severity"
"1993",46093,"Meade County, South Dakota","SD",30.2,60578,95.82,31.25,73.6,"Lower Severity"
"1994",46013,"Brown County, South Dakota","SD",33.8,58216,93.66,47.06,74.9,"Lower Severity"
"1995",46103,"Pennington County, South Dakota","SD",29.3,57039,94.17,39.07,73.1,"Lower Severity"
"1996",46127,"Union County, South Dakota","SD",32.1,70378,94.46,35.29,76,"Lower Severity"
"1997",53003,"Asotin County, Washington","WA",31.3,53715,93.01,36.36,79,"Lower Severity"
"1998",53001,"Adams County, Washington","WA",38,48294,70.96,33.33,63.9,"Higher Severity"
"1999",53045,"Mason County, Washington","WA",35.9,57634,90.51,35.06,77.9,"Lower Severity"
"2000",53057,"Skagit County, Washington","WA",29.8,67028,90.78,29.96,76.2,"Lower Severity"
"2001",53065,"Stevens County, Washington","WA",31.7,51775,92.04,35.59,76,"Lower Severity"
"2002",53063,"Spokane County, Washington","WA",31.3,56904,94.12,40.26,75.1,"Lower Severity"
"2003",53043,"Lincoln County, Washington","WA",34.5,54631,92.45,45.45,78.4,"Lower Severity"
"2004",53007,"Chelan County, Washington","WA",27.5,58795,85.4,28.16,73.7,"Lower Severity"
"2005",53031,"Jefferson County, Washington","WA",27.6,55127,97.05,26.03,79.2,"Lower Severity"
"2006",53035,"Kitsap County, Washington","WA",30.9,75411,95.24,34.6,76,"Lower Severity"
"2007",53033,"King County, Washington","WA",22.4,94974,93.79,33.83,74.7,"Lower Severity"
"2008",53049,"Pacific County, Washington","WA",34.3,46733,91.3,19.35,77.3,"Lower Severity"
"2009",53051,"Pend Oreille County, Washington","WA",31,50591,93.43,25,76.9,"Lower Severity"
"2010",53055,"San Juan County, Washington","WA",25.8,63622,95.8,17.19,79.6,"Lower Severity"
"2011",53059,"Skamania County, Washington","WA",33.8,65181,93.42,31.25,77.2,"Lower Severity"
"2012",53075,"Whitman County, Washington","WA",24.8,42745,95.81,32.91,69.2,"Lower Severity"
"2013",53077,"Yakima County, Washington","WA",36.6,51637,75.67,38.11,68.3,"Higher Severity"
"2014",53009,"Clallam County, Washington","WA",28.3,52192,92.95,25.69,79.1,"Lower Severity"
"2015",53015,"Cowlitz County, Washington","WA",37,54506,90.07,40.12,76.1,"Higher Severity"
"2016",53041,"Lewis County, Washington","WA",31.7,53484,89.49,34.19,76.3,"Lower Severity"
"2017",53017,"Douglas County, Washington","WA",37,62951,81.79,21.74,72.9,"Higher Severity"
"2018",53029,"Island County, Washington","WA",26.2,68604,95.66,24.19,77.9,"Lower Severity"
"2019",53053,"Pierce County, Washington","WA",32.1,72113,92.36,38.89,74,"Lower Severity"
"2020",53021,"Franklin County, Washington","WA",33.9,63584,75.85,40,66.9,"Lower Severity"
"2021",53071,"Walla Walla County, Washington","WA",29.1,57858,88.94,30.77,74.1,"Lower Severity"
"2022",53073,"Whatcom County, Washington","WA",31.6,62984,93.3,30.07,74.8,"Lower Severity"
"2023",54023,"Grant County, West Virginia","WV",42,42216,87.7,40,82.4,"Higher Severity"
"2024",54027,"Hampshire County, West Virginia","WV",40.6,47857,87.74,33.33,83.9,"Higher Severity"
"2025",54009,"Brooke County, West Virginia","WV",37.4,51496,92.51,53.13,84.4,"Higher Severity"
"2026",54031,"Hardy County, West Virginia","WV",37.9,47438,86.47,23.81,81.3,"Higher Severity"
"2027",54049,"Marion County, West Virginia","WV",39.6,50305,91.38,53.09,83,"Higher Severity"
"2028",54059,"Mingo County, West Virginia","WV",48.5,32764,76.63,40,80.9,"Higher Severity"
"2029",54029,"Hancock County, West Virginia","WV",37.7,45763,90.47,44.9,84.7,"Higher Severity"
"2030",54051,"Marshall County, West Virginia","WV",41.6,48557,92.45,55.88,84.5,"Higher Severity"
"2031",54067,"Nicholas County, West Virginia","WV",39.9,40086,89.07,46.15,81.8,"Higher Severity"
"2032",54093,"Tucker County, West Virginia","WV",40.4,49118,88.9,22.22,83,"Higher Severity"
"2033",54095,"Tyler County, West Virginia","WV",41.8,43087,90.94,50,82.7,"Higher Severity"
"2034",54087,"Roane County, West Virginia","WV",41,37373,80.63,50,82.1,"Higher Severity"
"2035",54091,"Taylor County, West Virginia","WV",39.4,48578,86.99,60,83.3,"Higher Severity"
"2036",54107,"Wood County, West Virginia","WV",40.6,47321,90.88,47.67,83.6,"Higher Severity"
"2037",54021,"Gilmer County, West Virginia","WV",41.3,42636,82.96,37.5,75.5,"Higher Severity"
"2038",54053,"Mason County, West Virginia","WV",43.4,46078,85.56,57.89,83.9,"Higher Severity"
"2039",54073,"Pleasants County, West Virginia","WV",40.4,56838,87.66,62.5,83,"Higher Severity"
"2040",54011,"Cabell County, West Virginia","WV",36.4,40028,89.8,46.3,81.6,"Higher Severity"
"2041",54037,"Jefferson County, West Virginia","WV",36.3,80430,90.36,37.63,81.9,"Higher Severity"
"2042",54045,"Logan County, West Virginia","WV",45.5,36168,81.06,49.02,81.2,"Higher Severity"
"2043",54071,"Pendleton County, West Virginia","WV",41.2,42312,83.13,44.44,83,"Higher Severity"
"2044",54033,"Harrison County, West Virginia","WV",36.1,53022,88.59,51.15,83.6,"Lower Severity"
"2045",54069,"Ohio County, West Virginia","WV",37.1,50584,93.01,45.45,83.7,"Higher Severity"
"2046",54065,"Morgan County, West Virginia","WV",39.2,51745,88.22,23.53,84.6,"Higher Severity"
"2047",54081,"Raleigh County, West Virginia","WV",41.3,43748,85.28,54.29,83,"Higher Severity"
"2048",54079,"Putnam County, West Virginia","WV",39.6,60097,93.63,65.17,83.7,"Higher Severity"
"2049",54001,"Barbour County, West Virginia","WV",35.1,38459,87.91,45,81.4,"Lower Severity"
"2050",54047,"McDowell County, West Virginia","WV",47,27682,77.5,55.56,81.4,"Higher Severity"
"2051",54099,"Wayne County, West Virginia","WV",39.9,37988,84.21,54.29,83.6,"Higher Severity"
"2052",54035,"Jackson County, West Virginia","WV",41.8,47837,90.36,52.38,81.8,"Higher Severity"
"2053",54055,"Mercer County, West Virginia","WV",39.5,40784,86.4,44.59,83.8,"Higher Severity"
"2054",54097,"Upshur County, West Virginia","WV",38.8,40322,87.34,37.5,80.9,"Higher Severity"
"2055",54003,"Berkeley County, West Virginia","WV",38.2,62515,90.56,52.74,81.9,"Higher Severity"
"2056",54019,"Fayette County, West Virginia","WV",39.5,41394,84.96,43.86,83.6,"Higher Severity"
"2057",55019,"Clark County, Wisconsin","WI",35.3,54012,82.19,28.95,80.4,"Lower Severity"
"2058",55109,"St. Croix County, Wisconsin","WI",33.8,84756,96.18,39.31,82.5,"Lower Severity"
"2059",55083,"Oconto County, Wisconsin","WI",35.5,60908,92.42,33.33,84.2,"Lower Severity"
"2060",55069,"Lincoln County, Wisconsin","WI",34.5,58541,92.18,33.96,84.9,"Lower Severity"
"2061",55135,"Waupaca County, Wisconsin","WI",38.7,58693,92.82,39.53,82.3,"Higher Severity"
"2062",55005,"Barron County, Wisconsin","WI",35.2,52703,90.6,35.53,81.2,"Lower Severity"
"2063",55113,"Sawyer County, Wisconsin","WI",34.2,47714,92.8,13.33,82.4,"Lower Severity"
"2064",55047,"Green Lake County, Wisconsin","WI",35.6,55075,91.07,26.67,82.7,"Lower Severity"
"2065",55099,"Price County, Wisconsin","WI",38.4,47956,92.89,20.83,84.1,"Higher Severity"
"2066",55077,"Marquette County, Wisconsin","WI",36.1,52288,91.52,26.09,83.5,"Lower Severity"
"2067",55075,"Marinette County, Wisconsin","WI",37,50330,92.24,31.03,84.8,"Higher Severity"
"2068",55079,"Milwaukee County, Wisconsin","WI",37.6,50606,89.5,42.8,79.5,"Higher Severity"
"2069",29225,"Webster County, Missouri","MO",38.8,50560,87.91,62.86,78.9,"Higher Severity"
"2070",29013,"Bates County, Missouri","MO",38.3,47625,88.51,43.48,80,"Higher Severity"
"2071",29015,"Benton County, Missouri","MO",36.8,40249,87.62,24.24,81,"Higher Severity"
"2072",29035,"Carter County, Missouri","MO",37.3,39530,83.41,40,77.8,"Higher Severity"
"2073",29057,"Dade County, Missouri","MO",38.3,40399,89.41,45.45,79.4,"Higher Severity"
"2074",55101,"Racine County, Wisconsin","WI",37,61336,91.23,46.21,81.9,"Higher Severity"
"2075",55139,"Winnebago County, Wisconsin","WI",32.8,58543,94.24,45.31,82.4,"Lower Severity"
"2076",55041,"Forest County, Wisconsin","WI",38.9,45536,90.26,20,81.5,"Higher Severity"
"2077",55045,"Green County, Wisconsin","WI",33.5,64502,93.23,32.35,83.7,"Lower Severity"
"2078",55107,"Rusk County, Wisconsin","WI",38,47532,91.09,25,83.6,"Higher Severity"
"2079",55115,"Shawano County, Wisconsin","WI",37.3,56531,92.08,27.5,81.7,"Higher Severity"
"2080",55067,"Langlade County, Wisconsin","WI",36.1,49491,89.71,31.58,82.9,"Lower Severity"
"2081",55087,"Outagamie County, Wisconsin","WI",33.9,65572,94.24,40.06,82.1,"Lower Severity"
"2082",55123,"Vernon County, Wisconsin","WI",34.9,52459,90.3,29.73,82.5,"Lower Severity"
"2083",55021,"Columbia County, Wisconsin","WI",35,68005,93.9,31.86,83.4,"Lower Severity"
"2084",55061,"Kewaunee County, Wisconsin","WI",33.4,66192,94.11,25,85.2,"Lower Severity"
"2085",55009,"Brown County, Wisconsin","WI",34.7,62340,92.87,42.02,81.3,"Lower Severity"
"2086",55035,"Eau Claire County, Wisconsin","WI",30.9,59476,96.07,42.71,80.9,"Lower Severity"
"2087",55085,"Oneida County, Wisconsin","WI",35.2,56852,95.36,20.56,83.5,"Lower Severity"
"2088",55095,"Polk County, Wisconsin","WI",35.7,59994,93.46,36.49,81.4,"Lower Severity"
"2089",55129,"Washburn County, Wisconsin","WI",34.8,50280,93.27,13.89,83.9,"Lower Severity"
"2090",55133,"Waukesha County, Wisconsin","WI",30.4,87277,96.85,42.21,84.4,"Lower Severity"
"2091",55127,"Walworth County, Wisconsin","WI",34.6,63776,91.93,35.41,81.7,"Lower Severity"
"2092",55023,"Crawford County, Wisconsin","WI",35.2,50595,91.8,25.93,82.5,"Lower Severity"
"2093",55057,"Juneau County, Wisconsin","WI",38.7,53490,89.37,31.58,81.4,"Higher Severity"
"2094",55111,"Sauk County, Wisconsin","WI",36.1,59943,92.2,35.29,83.2,"Lower Severity"
"2095",55131,"Washington County, Wisconsin","WI",33.7,77663,95.2,46.6,84.1,"Lower Severity"
"2096",55017,"Chippewa County, Wisconsin","WI",33.7,59742,92.69,35.48,83.1,"Lower Severity"
"2097",55025,"Dane County, Wisconsin","WI",32,73893,96.01,42.4,81.3,"Lower Severity"
"2098",55031,"Douglas County, Wisconsin","WI",34,53986,94.4,34.29,83,"Lower Severity"
"2099",55053,"Jackson County, Wisconsin","WI",36.6,53650,91.81,48.48,80.5,"Higher Severity"
"2100",55049,"Iowa County, Wisconsin","WI",35.6,64124,95.48,29.73,83.7,"Lower Severity"
"2101",55089,"Ozaukee County, Wisconsin","WI",31.7,85215,97.68,37.58,84.7,"Lower Severity"
"2102",55097,"Portage County, Wisconsin","WI",30.1,58853,94.66,36.09,81.2,"Lower Severity"
"2103",55105,"Rock County, Wisconsin","WI",36.5,57875,92.25,43.75,82.4,"Higher Severity"
"2104",55119,"Taylor County, Wisconsin","WI",34.9,53020,89.33,26.09,82.2,"Lower Severity"
"2105",55001,"Adams County, Wisconsin","WI",38.2,46369,88.35,17.24,82.7,"Higher Severity"
"2106",55007,"Bayfield County, Wisconsin","WI",38,56096,95.82,8.57,83.6,"Higher Severity"
"2107",55081,"Monroe County, Wisconsin","WI",34.9,59587,90.92,36.21,80.9,"Lower Severity"
"2108",55141,"Wood County, Wisconsin","WI",36.6,54913,93.27,40.37,83.9,"Higher Severity"
"2109",55003,"Ashland County, Wisconsin","WI",36.6,42510,95.08,25,80.6,"Higher Severity"
"2110",55055,"Jefferson County, Wisconsin","WI",33.9,66291,92.74,40,82.8,"Lower Severity"
"2111",56005,"Campbell County, Wyoming","WY",32.6,82659,92.02,41.1,64.9,"Lower Severity"
"2112",56023,"Lincoln County, Wyoming","WY",27.7,66964,94.12,21.05,67.3,"Lower Severity"
"2113",56025,"Natrona County, Wyoming","WY",31.2,62772,94.1,35.21,68.4,"Lower Severity"
"2114",56009,"Converse County, Wyoming","WY",29.5,69647,92.25,21.05,66.8,"Lower Severity"
"2115",56037,"Sweetwater County, Wyoming","WY",33.9,74843,93.05,40.26,65.2,"Lower Severity"
"2116",47177,"Warren County, Tennessee","TN",40.2,41125,83.74,46.94,76.4,"Higher Severity"
"2117",47179,"Washington County, Tennessee","TN",33.1,48334,91.03,47.01,75.9,"Lower Severity"
"2118",47183,"Weakley County, Tennessee","TN",38.2,39937,87.52,42.86,75.1,"Higher Severity"
"2119",47005,"Benton County, Tennessee","TN",37,37512,84.68,44,76.9,"Higher Severity"
"2120",47013,"Campbell County, Tennessee","TN",37.6,39803,81.17,65.22,78.4,"Higher Severity"
"2121",47015,"Cannon County, Tennessee","TN",36.9,55330,85.61,50,77.4,"Higher Severity"
"2122",47083,"Houston County, Tennessee","TN",37,42711,84.04,50,75.8,"Higher Severity"
"2123",47119,"Maury County, Tennessee","TN",33.5,57170,91.79,51.19,75.4,"Lower Severity"
"2124",48373,"Polk County, Texas","TX",40.9,49279,81.37,42.55,70.3,"Higher Severity"
"2125",48391,"Refugio County, Texas","TX",38,50076,83.84,60,67.8,"Higher Severity"
"2126",48467,"Van Zandt County, Texas","TX",36.4,54654,86.03,48.72,72.4,"Higher Severity"
"2127",48055,"Caldwell County, Texas","TX",38.1,54152,80.29,44.9,65.9,"Higher Severity"
"2128",48487,"Wilbarger County, Texas","TX",38.5,45302,78.44,48,71.5,"Higher Severity"
"2129",29115,"Linn County, Missouri","MO",36,45930,90.38,40,78.9,"Lower Severity"
"2130",29091,"Howell County, Missouri","MO",36.8,38357,86.2,42.62,79.7,"Higher Severity"
"2131",29101,"Johnson County, Missouri","MO",34.9,55273,92.36,47.14,74.6,"Lower Severity"
"2132",29105,"Laclede County, Missouri","MO",37.9,47257,87.32,43.14,79.2,"Higher Severity"
"2133",29161,"Phelps County, Missouri","MO",35.1,44154,91.77,42.86,76.3,"Lower Severity"
"2134",29165,"Platte County, Missouri","MO",32.6,80393,96.37,36.36,78.5,"Lower Severity"
"2135",29187,"St. Francois County, Missouri","MO",37.4,46466,86.86,55.79,77.2,"Higher Severity"
"2136",29510,"St. Louis city, Missouri","MO",36.2,43896,89.98,41.35,75.5,"Higher Severity"
"2137",29003,"Andrew County, Missouri","MO",35.1,58772,94.47,40,79.8,"Lower Severity"
"2138",29023,"Butler County, Missouri","MO",40.1,39915,83.59,45.83,80.1,"Higher Severity"
"2139",29033,"Carroll County, Missouri","MO",36.2,50830,91.37,50,78.3,"Higher Severity"
"2140",29127,"Marion County, Missouri","MO",38.7,48784,89.69,47.46,79.3,"Higher Severity"
"2141",29151,"Osage County, Missouri","MO",35.1,61687,92.76,27.78,78.9,"Lower Severity"
"2142",29181,"Ripley County, Missouri","MO",40.6,34971,82.17,50,78.3,"Higher Severity"
"2143",29219,"Warren County, Missouri","MO",36,60125,88.27,47.22,79.1,"Lower Severity"
"2144",29221,"Washington County, Missouri","MO",38.4,41483,81.65,60,78.2,"Higher Severity"
"2145",29043,"Christian County, Missouri","MO",35.9,60645,92.81,44.66,78.5,"Lower Severity"
"2146",29063,"DeKalb County, Missouri","MO",36.6,55918,89.23,60,75.5,"Higher Severity"
"2147",29081,"Harrison County, Missouri","MO",38.6,42917,90.76,57.14,78.9,"Higher Severity"
"2148",29107,"Lafayette County, Missouri","MO",34.9,58766,91.7,48.94,79.4,"Lower Severity"
"2149",29001,"Adair County, Missouri","MO",33,41929,92,46.15,75.4,"Lower Severity"
"2150",29045,"Clark County, Missouri","MO",38.4,48909,89.62,33.33,80.7,"Higher Severity"
"2151",29097,"Jasper County, Missouri","MO",38.5,48357,88.28,44.3,76.9,"Higher Severity"
"2152",29111,"Lewis County, Missouri","MO",39.2,45988,86.42,30,78.9,"Higher Severity"
"2153",29119,"McDonald County, Missouri","MO",40.6,41643,79.28,57.14,76.3,"Higher Severity"
"2154",29157,"Perry County, Missouri","MO",36.6,55863,85.64,37.04,76.5,"Higher Severity"
"2155",29167,"Polk County, Missouri","MO",35.6,45660,87.91,45.45,78.6,"Lower Severity"
"2156",29177,"Ray County, Missouri","MO",37,61957,89.66,61.54,79.4,"Higher Severity"
"2157",30041,"Hill County, Montana","MT",32.6,49321,90.43,38.71,69.5,"Lower Severity"
"2158",30053,"Lincoln County, Montana","MT",34.3,40140,92.39,15.38,73.8,"Lower Severity"
"2159",30067,"Park County, Montana","MT",29.4,53068,96.9,27.69,72,"Lower Severity"
"2160",30035,"Glacier County, Montana","MT",39.3,36045,86.7,42.11,61.4,"Higher Severity"
"2161",30093,"Silver Bow County, Montana","MT",32.7,45718,93.53,46.75,72.2,"Lower Severity"
"2162",30095,"Stillwater County, Montana","MT",34.2,64645,92.93,25,72.6,"Lower Severity"
"2163",30043,"Jefferson County, Montana","MT",30.8,69646,93.69,31.25,75.5,"Lower Severity"
"2164",30057,"Madison County, Montana","MT",28,54107,96.39,15.38,73.7,"Lower Severity"
"2165",30047,"Lake County, Montana","MT",33.4,48829,92.3,37.5,69.2,"Lower Severity"
"2166",30049,"Lewis and Clark County, Montana","MT",27.7,65791,95.03,34.88,73,"Lower Severity"
"2167",30111,"Yellowstone County, Montana","MT",31.8,61264,95.3,43.94,71.3,"Lower Severity"
"2168",30063,"Missoula County, Montana","MT",25.6,54062,96.38,39.83,68.8,"Lower Severity"
"2169",48501,"Yoakum County, Texas","TX",38,70005,68.49,50,62.8,"Higher Severity"
"2170",48189,"Hale County, Texas","TX",38.2,48384,74.79,50,65,"Higher Severity"
"2171",48419,"Shelby County, Texas","TX",39.5,42522,81.69,46.15,69.5,"Higher Severity"
"2172",48387,"Red River County, Texas","TX",39.5,39142,85.12,41.67,73.7,"Higher Severity"
"2173",48399,"Runnels County, Texas","TX",36.9,44940,82.89,25,70.4,"Higher Severity"
"2174",48435,"Sutton County, Texas","TX",37.7,54306,80,44.44,64.6,"Higher Severity"
"2175",48451,"Tom Green County, Texas","TX",35.9,53903,86.65,47,67.6,"Lower Severity"
"2176",48469,"Victoria County, Texas","TX",37.8,56834,83.84,50.67,68.5,"Higher Severity"
"2177",48481,"Wharton County, Texas","TX",38.9,48310,81.29,50,69.4,"Higher Severity"
"2178",48485,"Wichita County, Texas","TX",37.1,48650,87.55,49.55,69.2,"Higher Severity"
"2179",48315,"Marion County, Texas","TX",39.3,37662,86.74,46.67,74.8,"Higher Severity"
"2180",48323,"Maverick County, Texas","TX",40.4,39625,64.62,56.9,59.8,"Higher Severity"
"2181",48181,"Grayson County, Texas","TX",35.4,54815,90.42,48.42,73.2,"Lower Severity"
"2182",48297,"Live Oak County, Texas","TX",40.5,53848,75.44,52,66.3,"Higher Severity"
"2183",48363,"Palo Pinto County, Texas","TX",36.7,50154,87.5,48.21,73.5,"Higher Severity"
"2184",48255,"Karnes County, Texas","TX",38.8,56127,76.06,54.17,61.2,"Higher Severity"
"2185",48123,"DeWitt County, Texas","TX",37.9,55357,84.1,53.13,69,"Higher Severity"
"2186",48059,"Callahan County, Texas","TX",36.7,48651,92.08,78.57,75.7,"Higher Severity"
"2187",48067,"Cass County, Texas","TX",36.5,44848,87.65,48.89,73.2,"Higher Severity"
"2188",48183,"Gregg County, Texas","TX",38.7,50180,86.43,54.21,70.9,"Higher Severity"
"2189",48313,"Madison County, Texas","TX",36.9,52664,78.91,63.89,64.3,"Higher Severity"
"2190",48303,"Lubbock County, Texas","TX",34.5,52429,88.34,52.83,66.9,"Lower Severity"
"2191",48257,"Kaufman County, Texas","TX",36.6,70107,86.35,58.93,71,"Higher Severity"
"2192",48259,"Kendall County, Texas","TX",31.6,84747,92.49,40.7,74.8,"Lower Severity"
"2193",48153,"Floyd County, Texas","TX",38.5,50580,71.24,55.56,67.1,"Higher Severity"
"2194",48017,"Bailey County, Texas","TX",36.6,52273,73.24,40,63.2,"Higher Severity"
"2195",48071,"Chambers County, Texas","TX",37,91141,89.23,60.32,70.3,"Higher Severity"
"2196",48027,"Bell County, Texas","TX",38.2,54884,90.82,51.8,68.1,"Higher Severity"
"2197",48061,"Cameron County, Texas","TX",41.4,38758,70.86,47.35,61.7,"Higher Severity"
"2198",48117,"Deaf Smith County, Texas","TX",39.2,49701,72.16,32.14,64.1,"Higher Severity"
"2199",48141,"El Paso County, Texas","TX",33.6,46871,80.03,46.3,62.3,"Lower Severity"
"2200",48283,"La Salle County, Texas","TX",38.3,50151,62.41,58.33,53.6,"Higher Severity"
"2201",48457,"Tyler County, Texas","TX",37.5,44497,82.58,50,70.1,"Higher Severity"
"2202",48483,"Wheeler County, Texas","TX",37.7,49315,85.81,33.33,70.8,"Higher Severity"
"2203",48043,"Brewster County, Texas","TX",35.3,47080,88.92,37.5,66.4,"Lower Severity"
"2204",48215,"Hidalgo County, Texas","TX",47.3,40014,68.59,47.37,59.1,"Higher Severity"
"2205",48423,"Smith County, Texas","TX",37.4,56810,87.59,51.68,71.9,"Higher Severity"
"2206",48105,"Crockett County, Texas","TX",38.5,47386,71.93,54.55,64.4,"Higher Severity"
"2207",48207,"Haskell County, Texas","TX",39.8,40313,79.54,77.78,70.7,"Higher Severity"
"2208",48227,"Howard County, Texas","TX",39.4,54208,81.01,51.72,67.3,"Higher Severity"
"2209",48333,"Mills County, Texas","TX",35.3,49306,87.89,50,74.2,"Lower Severity"
"2210",48337,"Montague County, Texas","TX",36.8,51765,87.99,41.38,73,"Higher Severity"
"2211",48365,"Panola County, Texas","TX",37.4,52982,83.72,54.17,71,"Higher Severity"
"2212",48231,"Hunt County, Texas","TX",36,54959,87.68,57.39,72.5,"Lower Severity"
"2213",48063,"Camp County, Texas","TX",38.3,48207,87.22,61.54,69.8,"Higher Severity"
"2214",48195,"Hansford County, Texas","TX",39.4,38000,72.16,37.5,66.4,"Higher Severity"
"2215",48187,"Guadalupe County, Texas","TX",36.8,74496,89.09,52.29,69.5,"Higher Severity"
"2216",48077,"Clay County, Texas","TX",34,55989,92.93,66.67,76.4,"Lower Severity"
"2217",48383,"Reagan County, Texas","TX",38.7,74868,88.12,60,61.6,"Higher Severity"
"2218",48217,"Hill County, Texas","TX",36.4,53307,85.6,56.36,70.9,"Higher Severity"
"2219",48293,"Limestone County, Texas","TX",39.8,44418,84.59,45.16,68.7,"Higher Severity"
